Tecnológico	Vespertino	São Luís	IFMA	MA	Ampla concorrência	593.64	2020-01-25T00:05:20
Tecnológico	Noturno	Zé Doca	IFMA	MA	Ampla concorrência	535.74	2020-01-25T00:05:20
Tecnológico	Integral	Barbacena	IFSEMG	MG	Ampla concorrência	618.18	2020-01-25T00:05:20
Tecnológico	Noturno	Frutal	UEMG	MG	Ampla concorrência	614.38	2020-01-25T00:05:20
Tecnológico	Noturno	Ituiutaba	IFTM	MG	Ampla concorrência	573.01	2020-01-25T00:05:20
Tecnológico	Matutino	Uberaba	IFTM	MG	Ampla concorrência	605.59	2020-01-25T00:05:20
Tecnológico	Matutino	Uberlândia	IFTM	MG	Ampla concorrência	666.55	2020-01-25T00:05:20
Tecnológico	Noturno	Coxim	IFMS	MS	Ampla concorrência	507.76	2020-01-25T00:05:20
Tecnológico	Vespertino	João Pessoa	UFPB	PB	Ampla concorrência	568.56	2020-01-25T00:05:20
Tecnológico	Noturno	João Pessoa	UFPB	PB	Ampla concorrência	569.64	2020-01-25T00:05:20
Tecnológico	Integral	Sousa	IFPB	PB	Ampla concorrência	543.90	2020-01-25T00:05:20
Tecnológico	Vespertino	Petrolina	IF SERTÃO	PE	Ampla concorrência	574.36	2020-01-25T00:05:20
Tecnológico	Matutino	Petrolina	IF SERTÃO	PE	Ampla concorrência	581.24	2020-01-25T00:05:20
Tecnológico	Matutino	Salgueiro	IF SERTÃO	PE	Ampla concorrência	558.49	2020-01-25T00:05:20
Tecnológico	Vespertino	Salgueiro	IF SERTÃO	PE	Ampla concorrência	524.48	2020-01-25T00:05:20
Tecnológico	Vespertino	Teresina	IFPI	PI	Ampla concorrência	646.54	2020-01-25T00:05:20
Tecnológico	Noturno	Campo Mourão	UTFPR	PR	Ampla concorrência	569.98	2020-01-25T00:05:20
Tecnológico	Noturno	Londrina	UTFPR	PR	Ampla concorrência	608.64	2020-01-25T00:05:20
Tecnológico	Noturno	Medianeira	UTFPR	PR	Ampla concorrência	538.76	2020-01-25T00:05:20
Tecnológico	Vespertino	Currais Novos	IFRN	RN	Ampla concorrência	560.06	2020-01-25T00:05:20
Tecnológico	Noturno	Bagé	IFSUL	RS	Ampla concorrência	549.09	2020-01-25T00:05:20
Tecnológico	Noturno	Porto Alegre	UFCSPA	RS	Ampla concorrência	637.76	2020-01-25T00:05:20
Tecnológico	Integral	Santa Maria	UFSM	RS	Ampla concorrência	566.80	2020-01-25T00:05:20
Tecnológico	Noturno	Canoinhas	IFSC	SC	Ampla concorrência	505.18	2020-01-25T00:05:20
Tecnológico	Noturno	São Miguel do Oeste	IFSC	SC	Ampla concorrência	486.38	2020-01-25T00:05:20
Tecnológico	Integral	Urupema	IFSC	SC	Ampla concorrência	432.52	2020-01-25T00:05:20
Tecnológico	Matutino	São Cristóvão	IFS	SE	Ampla concorrência	600.41	2020-01-25T00:05:20
